group_like actor network analysis:
	Degree Centrality Top Actors in G:
		0.010439171820678885	1313674	曹翠芬
		0.010403850123743721	1023476	李若彤
		0.010277893010332734	1028689	刘松仁
		0.010264983642209688	1320269	张龄心
	Closeness Centrality Top Actors in G:
		0.4352763408086938	1116446	刘琳
		0.4332208351113311	1325756	谭希和
		0.4330377066760297	1313468	王劲松
		0.4282107571798499	1320269	张龄心
		0.42504233514691686	1322731	刘奕君
		0.4231695152192472	1370851	李洪权
		0.42085157196573536	1314821	蒋欣
		0.4207075433647889	1357214	康群智
		0.41990280151383835	1348415	王永泉
		0.4186158965170309	1352362	王宏
		0.41821713333058214	1319363	沈保平
		0.4181317828952085	1368315	高玉庆
		0.4175353038896519	1325412	陈晓
		0.4173085211867449	1323026	李建义
		0.4171669070557599	1047083	梅婷
		0.41646027566634364	1274820	袁文康
		0.41606560675283055	1315001	任重
		0.41544692183572596	1467312	魏至强
		0.4153065681459166	1049732	刘亦菲
		0.4148580729319361	1316387	毛晓彤
		0.4147181167640217	1342986	李宏磊
		0.41446643348345014	1314921	刘钧
		0.4142429713276429	1318162	张棪琰
		0.41418714343393304	1314222	王骁
		0.41299047292612817	1318034	张陆
		0.412824045171574	1316554	徐百慧
		0.4118282886807079	1355471	冯晖
		0.4111671154297656	1322293	王菁华
		0.4110571262328339	1327329	岳旸
		0.41045323596391087	1027798	周迅
	Eigenvector Centrality Top Actors in G:
		0.10878464071987307	1346412	刘桂芳
		0.1026330127409072	1376403	魏惠文
		0.09899877831800795	1358905	邵卓尧
		0.09590004372051897	1327391	蔡国庆
		0.09451605581379434	1376691	曾健明
		0.09243781069128217	1345886	张汉斌
		0.09153296867155652	1316793	陈狄克
		0.09113186987783135	1315173	鲁振顺
		0.09062647683013048	1274574	李海生
		0.08978305336141018	1345870	陈勉良
		0.08948924170293321	1274579	马海伦
		0.0867794868602222	1275625	陈荣峻
		0.08650726438430816	1346411	曾慧云
		0.08597818180531638	1324285	冯素波
		0.08463701641623976	1316515	杨证桦
		0.08265197993504679	1345877	苏恩磁
		0.08019599349454115	1319089	戴耀明
		0.07513060953743425	1315056	蒋志光
		0.07508030801081904	1318976	杜大伟
		0.07417228075939775	1274572	刘江
		0.0727502456717538	1381918	莫家淦
		0.07042246972696728	1327469	韦家雄
		0.06966288803424947	1274575	李国麟
		0.06959413090793866	1356093	刘天龙
		0.06883568411003446	1315069	李成昌
		0.06860637909617227	1333240	邓英敏
		0.06851115165503138	1348396	苏丽明
		0.06845785481140898	1245590	马国明
		0.06770353978902553	1345883	李子奇
		0.06749800722926771	1350957	黄建东
official_like actor network analysis:
	Degree Centrality Top Actors in G:
		0.1761045426260112	1314975	丁勇岱
		0.1540136901057872	1314011	王伍福
		0.15276913503422526	1152771	唐国强
		0.14872433105164903	1274973	马晓伟
		0.1465463596764157	1316135	刘之冰
		0.12756689483509645	1316990	孙维民
		0.1253889234598631	1313180	谢钢
		0.12476664592408214	1322731	刘奕君
		0.1238332296204107	1314435	卢奇
		0.11543248288736777	1052863	岳红
		0.11512134411947729	1352362	王宏
		0.11076540136901057	1348415	王永泉
		0.1088985687616677	1326049	许文广
		0.10609831985065339	1314326	徐永革
		0.104542626011201	1318604	侯祥玲
		0.10392034847542003	subject_search?search_text=%E5%A4%8F%E5%A4%A9	夏天
